publish_date,title,channel,time_periods,coordinate_count,coordinates,coordinates_raw,content_preview,url,scraped_at,start_date,end_date
2026-07-27,MILITARY MISSION—LN279/26,辽宁海事局,07/28 1900 至 07/29 0700,8,"38.6397,121.3075; 38.618,121.5388; 38.5717,121.533; 38.595,121.3003; 38.7788,120.5803; 38.6612,121.1405; 38.4247,121.06; 38.5425,120.4997",38-38.38N121-18.45E; 38-37.08N121-32.33E; 38-34.30N121-31.98E; 38-35.70N121-18.02E; 38-46.73N120-34.82E; 38-39.67N121-08.43E; 38-25.48N121-03.60E; 38-32.55N120-29.98E,"发布时间：2026-07-27 15:23 [字体： 大 中 小 ] 分享到： LN279/26 BOHAI STRAIT AND YELLOW SEA MILITARY MISSION IN AREA BOUNDED BY THE LINES JOINING 38-38.38N121-18.45E,38-37.08N121-32.33E,38-34.30N121-31.98E,38-35.70N121-18.02E AND IN AREA BOUNDED BY THE LINES JOINING 38-46.73N120-34.82E,38-39.67N121-08.43E,38-25.48N121-03.60E,38-32.55N120-29.98E FROM 281900UTC TO 290700UTC JUL.ENTERING PROHIBITED. LIAONING MSA CHINA.",https://www.msa.gov.cn/html/cnmsa/hxaq/article/2026/e13384d61a5affe7.html?hav=1jWj6r2hy2JdKA8ejEFdirfVrN,2026-07-28T05:24:10.791430,2026-07-28,2026-07-29
2026-07-27,军事任务—冀航警481/26,河北海事局,07/28 0000 至 07/30 2400,4,"39.4097,119.2289; 39.4097,119.2922; 39.3225,119.4964; 39.1878,119.1983",N 39°24′35″、E 119°13′44″; N39°24′35″、E 119°17′32″; N39°19′21″、E 119°29′47″; N39°11′16″、E 119°11′54″,冀航警481/26，渤海，7月28日0000时至7月30日2400时， 以N 39°24′35″、E 119°13′44″为顶点，正东方向至N39°24′35″、E 119°17′32″，再至N39°19′21″、E 119°29′47″端点，顶点正南偏西6°方向至N39°11′16″、E 119°11′54″端点，以顶点为中心半径25公里的部分圆弧将两个端点连接，形成不规则的闭合范围。该区域内进行实弹射击活动。禁止驶入。,https://www.msa.gov.cn/html/cnmsa/hxaq/article/2026/90de7334335745b8a7abea12e8a480b2.html?hav=1jWj6r2hy2JdKA8edzNpcbxNix,2026-07-27T05:59:42.780025,2026-07-28,2026-07-30
2026-07-27,实弹射击—辽航警324/26,辽宁海事局,07/28 1200 至 07/30 1700,4,"38.7333,122.0667; 38.7333,122.1333; 38.6667,122.1333; 38.6667,122.0667",38-44N122-04E; 38-44N122-08E; 38-40N122-08E; 38-40N122-04E,辽航警324/26，黄海北部，自7月28日1200时至30日1700时在38-44N122-04E、38-44N122-08E、38-40N122-08E、38-40N122-04E诸点连线范围内执行实弹射击。禁止驶入。,https://www.msa.gov.cn/html/cnmsa/hxaq/article/2026/ab1b7353e1c4419082b639fff55b8639.html?hav=1jWj6r2hy2JdKA8ejEFdirfVrS,2026-07-28T05:24:05.209563,2026-07-28,2026-07-30
2026-07-27,ZHOUSHAN ZHONGKUAI ISLAND MILITARY ACTIVITY—ZJ288/26,浙江海事局,07/27-07/29 每日 2300-1400,4,"30.4633,122.9075; 30.4633,122.9712; 30.4092,122.97; 30.4092,122.9075",30-27.80N 122-54.45E; 30-27.80N 122-58.27E; 30-24.55N 122-58.20E; 30-24.55N 122-54.45E,发布时间：2026-07-27 17:38 [字体： 大 中 小 ] 分享到： ZJ288/26 EAST CHINA SEA GUN FIRING IN AREA BOUNDED BY THE LINES JOINING 30-27.80N 122-54.45E，30-27.80N 122-58.27E，30-24.55N 122-58.20E AND 30-24.55N 122-54.45E （CGCS2000）2300UTC TO 1400UTC DAILY FROM 27 TO 29 JUL. ENTERING PROHIBITED. ZHEJIANG MSA CHINA.,https://www.msa.gov.cn/html/cnmsa/hxaq/article/2026/ad8efcd70bd06273.html?hav=1jWj6r2hy2JdKA8ejGpUqil4p4,2026-07-28T05:24:54.610134,2026-07-27,2026-07-29
2026-07-27,舟山中块岛水域军事活动—浙航警674/26,浙江海事局,07/28-07/29 每日 0700-2200,4,"30.4633,122.9075; 30.4633,122.9712; 30.4092,122.97; 30.4092,122.9075",30-27.80N 122-54.45E; 30-27.80N 122-58.27E; 30-24.55N 122-58.20E; 30-24.55N 122-54.45E,浙航警674/26，东海，7月28日至29日每日0700时至2200时在30-27.80N 122-54.45E，30-27.80N 122-58.27E，30-24.55N 122-58.20E和30-24.55N 122-54.45E诸点连线范围内水域，进行军事射击训练，禁止驶入。,https://www.msa.gov.cn/html/cnmsa/hxaq/article/2026/99fffeafe30d4b7d90a6d34d09e7c740.html?hav=1jWj6r2hy2JdKA8ejGpUqil4p4,2026-07-28T05:24:51.670557,2026-07-28,2026-07-29
2026-07-27,军事活动-渤海海峡—鲁航警602/26,山东海事局,07/28 至 07/31,20,"37.781,120.6245; 37.7823,120.6273; 37.7828,120.6337; 37.7828,120.6363; 37.7913,120.6397; 37.7922,120.6382; 37.8028,120.6282; 37.8073,120.5782; 37.867,120.525; 37.8905,120.431; 37.899,120.3768; 37.901,120.3632; 37.9152,120.3488; 37.943,120.3368; 37.9565,120.3362; 38.0005,120.3722; 38.0283,120.398; 38.0507,120.3972; 38.1135,120.4687; 38.1188,120.479",37-46.86N 120-37.47E; 37-46.94N 120-37.64E; 37-46.97N 120-38.02E; 37-46.97N 120-38.18E; 37-47.48N 120-38.38E; 37-47.53N 120-38.29E; 37-48.17N 120-37.69E; 37-48.44N 120-34.69E; 37-52.02N 120-31.5E; 37-53.43N 120-25.86E; 37-53.94N 120-22.61E; 37-54.06N 120-21.79E; 37-54.91N 120-20.93E; 37-56.58N 120-20.21E; 37-57.39N 120-20.17E; 38-00.03N 120-22.33E; 38-01.70N 120-23.88E; 38-03.04N 120-23.83E; 38-06.81N 120-28.12E; 38-07.13N 120-28.74E,鲁航警602/26，渤海海峡，7月28日至31日，在37-46.86N 120-37.47E、37-46.94N 120-37.64E、37-46.97N 120-38.02E、37-46.97N 120-38.18E、37-47.48N 120-38.38E、37-47.53N 120-38.29E、37-48.17N 120-37.69E、37-48.44N 120-34.69E、37-52.02N 120-31.5E、37-53.43N 120-25.86E、37-53.94N 120-22.61E、37-54.06N 120-21.79E、37-54.91N 120-20.93E、37-56.58N 120-20.21E、37-57.39N 120-20.17E、38-00.03N 120-22.33E、38-01.70N 120-23.88E、38-03.04N 120-23.83E、38-06.81N 120-28.12E、38-07.13N 120-28.74E各点连线附近进行军事活动。希各航船注意。,https://www.msa.gov.cn/html/cnmsa/hxaq/article/2026/54c4baa0a11248bca1f3183dc296ac2e.html?hav=1jWj6r2hy2JdKA8ejEFdx0CpWe,2026-07-28T05:24:47.262201,2026-07-28,2026-07-31
2026-07-27,军事任务—辽航警323/26,辽宁海事局,07/29,8,"38.6397,121.3075; 38.618,121.5388; 38.5717,121.533; 38.595,121.3003; 38.7788,120.5803; 38.6612,121.1405; 38.4247,121.06; 38.5425,120.4997",38-38.38N121-18.45E; 38-37.08N121-32.33E; 38-34.30N121-31.98E; 38-35.70N121-18.02E; 38-46.73N120-34.82E; 38-39.67N121-08.43E; 38-25.48N121-03.60E; 38-32.55N120-29.98E,辽航警323/26，渤海海峡及黄海，自7月29日0300时至1500在38-38.38N121-18.45E、38-37.08N121-32.33E、38-34.30N121-31.98E、38-35.70N121-18.02E诸点连线范围内和在38-46.73N120-34.82E、38-39.67N121-08.43E、38-25.48N121-03.60E、38-32.55N120-29.98E诸点连线范围内执行军事任务。禁止驶入。,https://www.msa.gov.cn/html/cnmsa/hxaq/article/2026/b0b28f80d62b4f1286de9df0432c3145.html?hav=1jWj6r2hy2JdKA8ejEFdirfVrN,2026-07-28T05:24:07.164824,2026-07-29,2026-07-29
2026-07-27,MILITARY ACTIVITY-BOHAI STRAIT—SD555/26,山东海事局,07/28 至 07/31,20,"37.781,120.6245; 37.7823,120.6273; 37.7828,120.6337; 37.7828,120.6363; 37.7913,120.6397; 37.7922,120.6382; 37.8028,120.6282; 37.8073,120.5782; 37.867,120.525; 37.8905,120.431; 37.899,120.3768; 37.901,120.3632; 37.9152,120.3488; 37.943,120.3368; 37.9565,120.3362; 38.0005,120.3722; 38.0283,120.398; 38.0507,120.3972; 38.1135,120.4687; 38.1188,120.479",37-46.86N 120-37.47E; 37-46.94N 120-37.64E; 37-46.97N 120-38.02E; 37-46.97N 120-38.18E; 37-47.48N 120-38.38E; 37-47.53N 120-38.29E; 37-48.17N 120-37.69E; 37-48.44N 120-34.69E; 37-52.02N 120-31.5E; 37-53.43N 120-25.86E; 37-53.94N 120-22.61E; 37-54.06N 120-21.79E; 37-54.91N 120-20.93E; 37-56.58N 120-20.21E; 37-57.39N 120-20.17E; 38-00.03N 120-22.33E; 38-01.70N 120-23.88E; 38-03.04N 120-23.83E; 38-06.81N 120-28.12E; 38-07.13N 120-28.74E,"发布时间：2026-07-27 15:57 [字体： 大 中 小 ] 分享到： SD555/26 BOHAI STRAIT MILITARY ACTIVITY IN AREA NEAR BY THE LINES JOINING 37-46.86N 120-37.47E,37-46.94N 120-37.64E,37-46.97N 120-38.02E,37-46.97N 120-38.18E,37-47.48N 120-38.38E,37-47.53N 120-38.29E,37-48.17N 120-37.69E,37-48.44N 120-34.69E,37-52.02N 120-31.5E,37-53.43N 120-25.86E,37-53.94N 120-22.61E,37-54.06N 120-21.79E,37-54.91N 120-20.93E,37-56.58N 120-20.21E,37-57.39N 120-20.17E,38-00.03N 120-22.33E,38-01.70N 120-23.88E,38-03.04N 120-23.83E,38-06.81N 120-28.12E,38-07.13N 120-28.74E FROM 28 TO 31 JUL.CAUTION ADVISED.SHANDONG MSA CHINA.",https://www.msa.gov.cn/html/cnmsa/hxaq/article/2026/3ca5768888522112.html?hav=1jWj6r2hy2JdKA8ejEFdx0CpWe,2026-07-28T05:24:45.392688,2026-07-28,2026-07-31
2026-07-28,火箭发射—琼航警138/26,海南海事局,07/29-07/31 每日 1930-2200,1,"19.6187,110.9553",19-37.12N 110-57.32E,琼航警138/26，南海，自7月29日至7月31日，每日1930时至2200时，在以19-37.12N 110-57.32E为中心，5.4海里为半径的圆形区域内进行火箭发射，禁止驶入。,https://www.msa.gov.cn/html/cnmsa/hxaq/article/2026/4118c13d0ce447e5b14e4a931f481684.html?hav=1jWj6r2hy2JdKBbPHsi8zKiO2P,2026-07-29T05:32:03.532277,2026-07-29,2026-07-31
2026-07-28,军事活动—鲁航警607/26,山东海事局,07/29 0400-0800,4,"35.6937,120.288; 35.6937,122.0963; 35.5137,122.0963; 35.5137,120.2838",35-41.62N 120-17.28E; 35-41.62N 122-05.78E; 35-30.82N 122-05.78E; 35-30.82N 120-17.03E,鲁航警607/26，黄海，7月29日0400时至0800时，在35-41.62N 120-17.28E、35-41.62N 122-05.78E、35-30.82N 122-05.78E、35-30.82N 120-17.03E四点连线范围进行军事活动。禁止驶入。,https://www.msa.gov.cn/html/cnmsa/hxaq/article/2026/c712830a946c491e85978ad73c4b88be.html?hav=1jWj6r2hy2JdKBbPHiOidk4VSC,2026-07-28T05:24:42.751582,2026-07-29,2026-07-29
2026-07-28,MILITARY ACTIVITY—SD560/26,山东海事局,07/28 2000-2400,4,"35.6937,120.288; 35.6937,122.0963; 35.5137,122.0963; 35.5137,120.2838",35-41.62N 120-17.28E; 35-41.62N 122-05.78E; 35-30.82N 122-05.78E; 35-30.82N 120-17.03E,"SD560/26 YELLOW SEA,MILITARY ACTIVITY IN AREA BOUNDED BY THE LINES JOINING 35-41.62N 120-17.28E,35-41.62N 122-05.78E,35-30.82N 122-05.78E,35-30.82N 120-17.03E FROM 282000UTC TO 282400UTC JULY.ENTERING PROHIBITED.SHANDONG MSA CHINA",https://www.msa.gov.cn/html/cnmsa/hxaq/article/2026/38f7d84da513dbd1.html?hav=1jWj6r2hy2JdKBbPHiOidk4VSC,2026-07-28T05:24:40.905593,2026-07-28,2026-07-28
2026-07-28,军事训练—琼航警136/26,海南海事局,07/24 0600 至 07/29 1800,4,"19.8267,110.9933; 19.9267,110.9617; 19.855,111.0933; 19.96,111.0617",19-49.6N/110-59.6E; 19-55.6N/110-57.7E; 19-51.3N/111-05.6E; 19-57.6N/111-03.7E,琼航警136/26，南海，南海，自7月24日0600时至7月29日1800时，在19-49.6N/110-59.6E、19-55.6N/110-57.7E、19-51.3N/111-05.6E和19-57.6N/111-03.7E四点连线水域范围内进行军事训练，禁止驶入。,https://www.msa.gov.cn/html/cnmsa/hxaq/article/2026/a1aa2d6fa2604a618f037fdcb4598e50.html?hav=1jWj6r2hy2JdKBbPHsi8zKiNu5,2026-07-29T05:32:08.510116,2026-07-24,2026-07-29
2026-07-28,MILITARY TRAINING—GX68/26,广西海事局,07/29-07/30 每日 0400-1000,4,"21.3833,108.79; 21.3833,108.9667; 21.2067,108.9667; 21.2067,108.79",21-23.00N 108-47.40E; 21-23.00N 108-58.00E; 21-12.40N 108-58.00E; 21-12.40N 108-47.40E,GX68/26 发布时间：2026-07-28 17:52 [字体： 大 中 小 ] 分享到： GX68/26 ，BEIBU BAY，MILITARY TRAINING IN AREA BOUNDED BY THE LINES JOINING 21-23.00N 108-47.40E；21-23.00N 108-58.00E；21-12.40N 108-58.00E；21-12.40N 108-47.40E 0400UTC TO 1000UTC DAILY FROM 29 TO 30 JUL. ENTERING PROHIBITED．GUANGXI MSA CHINA.,https://www.msa.gov.cn/html/cnmsa/hxaq/article/2026/74b4dc49995e317e.html?hav=1jWj6r2hy2JdKBbPHrQDXRjfbm,2026-07-29T05:31:47.180274,2026-07-29,2026-07-30
2026-07-28,军事训练—桂航警171/26,广西海事局,07/29-07/30 每日 1200-1800,4,"21.3833,108.79; 21.3833,108.9667; 21.2067,108.9667; 21.2067,108.79",21-23.00N 108-47.40E; 21-23.00N 108-58.00E; 21-12.40N 108-58.00E; 21-12.40N 108-47.40E,桂航警171/26，北部湾，7月29日至7月30日每日1200时至1800时，在21-23.00N 108-47.40E；21-23.00N 108-58.00E；21-12.40N 108-58.00E；21-12.40N 108-47.40E连线海域范围内进行军事训练，禁止船舶驶入。,https://www.msa.gov.cn/html/cnmsa/hxaq/article/2026/dc18780440494586a069d5d27266fb91.html?hav=1jWj6r2hy2JdKBbPHrQDXRjfbm,2026-07-29T05:31:49.679491,2026-07-29,2026-07-30
2026-07-28,实弹射击—粤航警501/26,广东海事局,07/30-08/03 每日 0430-0730,4,"20.4878,110.8973; 20.5392,111.4218; 20.4223,111.4372; 20.3708,110.9103",20-29.27N，110-53.84E; 20-32.35N，111-25.31E; 20-25.34N，111-26.23E; 20-22.25N，110-54.62E,粤航警501/26，南海，7月30日至8月3日，每天0430时至0730时，在以下四点连线海域内进行实弹射击： （1）20-29.27N，110-53.84E； （2）20-32.35N，111-25.31E； （3）20-25.34N，111-26.23E； （4）20-22.25N，110-54.62E。禁止驶入。,https://www.msa.gov.cn/html/cnmsa/hxaq/article/2026/53fbd834436f421fa6a02565a6076465.html?hav=1jWj6r2hy2JdKBbPCZyYA4Pr6n,2026-07-28T05:25:05.985852,2026-07-30,2026-08-03
2026-07-28,MILITARY EXERCISES—HN131/26,海南海事局,07/23 2200 至 07/29 1000,4,"19.8267,110.9933; 19.9267,110.9617; 19.855,111.0933; 19.96,111.0617",19-49.6N/110-59.6E; 19-55.6N/110-57.7E; 19-51.3N/111-05.6E; 19-57.6N/111-03.7E,发布时间：2026-07-28 18:44 [字体： 大 中 小 ] 分享到： HN131/26 SOUTH CHINA SEA . MILITARY EXERCISES IN AREA BOUNDED BY THE LINES JOINING 19-49.6N/110-59.6E、19-55.6N/110-57.7E、19-51.3N/111-05.6E AND 19-57.6N/111-03.7E FROM 232200 UTC TO 291000 UTC JUL. ENTERING PROHIBITED. HAINAN MSA CHINA.,https://www.msa.gov.cn/html/cnmsa/hxaq/article/2026/055595c1b77b01ee.html?hav=1jWj6r2hy2JdKBbPHsi8zKiNu5,2026-07-29T05:32:06.525277,2026-07-23,2026-07-29
2026-07-29,渤海军事演习—辽航警329/26,辽宁海事局,07/30 1200-1900,4,"40.47,120.9788; 40.4098,121.0663; 40.3093,120.9482; 40.3695,120.8607",40-28.2N 120-58.73E; 40-24.59N 121-03.98E; 40-18.56N 120-56.89E; 40-22.17N 120-51.64E,辽航警329/26，渤海，自7月30日1200时至1900时在40-28.2N 120-58.73E、40-24.59N 121-03.98E、40-18.56N 120-56.89E和40-22.17N 120-51.64E诸点连线范围内进行军事演习。禁止驶入。,https://www.msa.gov.cn/html/cnmsa/hxaq/article/2026/e03a56f7875a44e9b426680f44cd2653.html?hav=1jWj6r2hy2JdKD49vfaoejLTTJ,2026-07-30T05:17:14.396413,2026-07-30,2026-07-30
2026-07-29,BOHAI SEA MILITARY EXERCISES—LN285/26,辽宁海事局,07/30 0400-1100,4,"40.47,120.9788; 40.4098,121.0663; 40.3093,120.9482; 40.3695,120.8607",40-28.2N 120-58.73E; 40-24.59N 121-03.98E; 40-18.56N 120-56.89E; 40-22.17N 120-51.64E,"发布时间：2026-07-29 22:37 [字体： 大 中 小 ] 分享到： LN285/26 BOHAI SEA MILITARY EXERCISES IN AREA BOUNDED BY THE LINES JOINING 40-28.2N 120-58.73E,40-24.59N 121-03.98E,40-18.56N 120-56.89E AND 40-22.17N 120-51.64E FROM 300400UTC TO 301100UTC JUL. ENTERING PROHIBITED.LIAONING MSA CHINA.",https://www.msa.gov.cn/html/cnmsa/hxaq/article/2026/856149254caa05b7.html?hav=1jWj6r2hy2JdKD49vfaoejLTTJ,2026-07-30T05:17:12.399289,2026-07-30,2026-07-30
2026-07-30,BOHAI SEA MILITARY EXERCISES—LN287/26,辽宁海事局,07/31 0000-0900,4,"40.6548,120.9955; 40.6548,121.0565; 40.6283,121.0565; 40.6282,120.9962",40-39.29N 120-59.73E; 40-39.29N 121-03.39E; 40-37.70N 121-03.39E; 40-37.69N 120-59.77E,"发布时间：2026-07-30 17:53 [字体： 大 中 小 ] 分享到： LN287/26 BOHAI SEA MILITARY EXERCISES IN AREA BOUNDED BY THE LINES JOINING 40-39.29N 120-59.73E,40-39.29N 121-03.39E,40-37.70N 121-03.39E AND 40-37.69N 120-59.77E FROM 310000UTC TO 310900UTC JUL. ENTERING PROHIBITED.LIAONING MSA CHINA.",https://www.msa.gov.cn/html/cnmsa/hxaq/article/2026/f13aa7b051146be6.html?hav=1jWj6r2hy2JdQ2bdeEINNIlsO7,2026-07-31T05:44:45.711985,2026-07-31,2026-07-31
2026-07-30,实弹射击—粤航警512/26,广东海事局,08/04-08/05 每日 0600-2000,5,"22.7028,115.3638; 22.6683,115.5572; 22.655,115.55; 22.5917,115.4862; 22.6422,115.372",22-42.17N 115-21.83E; 22-40.10N 115-33.43E; 22-39.30N 115-33.00E; 22-35.50N 115-29.17E; 22-38.53N 115-22.32E,粤航警512/26，南海，8月4日至5日，每天0600时至2000时，以下五点连线海域内进行实弹射击： （1）22-42.17N 115-21.83E; （2）22-40.10N 115-33.43E; （3）22-39.30N 115-33.00E; （4）22-35.50N 115-29.17E； （5）22-38.53N 115-22.32E。禁止驶入。,https://www.msa.gov.cn/html/cnmsa/hxaq/article/2026/21f62c8a94e8423383f089cc109eac97.html?hav=1jWj6r2hy2JdQ2bdeBiVwrEt89,2026-07-31T05:45:26.716235,2026-08-04,2026-08-05
2026-07-30,渤海军事演习—辽航警331/26,辽宁海事局,07/31 0800-1700,4,"40.6548,120.9955; 40.6548,121.0565; 40.6283,121.0565; 40.6282,120.9962",40-39.29N 120-59.73E; 40-39.29N 121-03.39E; 40-37.70N 121-03.39E; 40-37.69N 120-59.77E,辽航警331/26，渤海，自7月31日0800时至1700时在40-39.29N 120-59.73E、40-39.29N 121-03.39E、40-37.70N 121-03.39E和40-37.69N 120-59.77E诸点连线范围内进行军事演习。禁止驶入。,https://www.msa.gov.cn/html/cnmsa/hxaq/article/2026/5fa6cb4d54d144e88bd3427350124819.html?hav=1jWj6r2hy2JdQ2bdeEINNIlsO7,2026-07-31T05:44:42.844569,2026-07-31,2026-07-31
2026-07-31,MILITARY MISSION—LN289/26,辽宁海事局,07/02 0800 至 07/16 0800,4,"38.8617,121.6367; 38.57,121.6367; 38.565,121.1317; 38.8033,121.235",38-51.7N121-38.2E; 38-34.2N121-38.2E; 38-33.9N121-07.9E; 38-48.2N121-14.1E,"发布时间：2026-07-31 14:27 [字体： 大 中 小 ] 分享到： LN289/26 BOHAI STRAIT AND NORTH YELLOW SEA MILITARY MISSION IN AREA BOUNDED BY THE LINES JOINING 38-51.7N121-38.2E,38-34.2N121-38.2E,38-33.9N121-07.9E,38-48.2N121-14.1E FROM 020800UTC TO 160800UTC AUG.ENTERING PROHIBITED. LIAONING MSA CHINA.",https://www.msa.gov.cn/html/cnmsa/hxaq/article/2026/f561b8a6f4cdb764.html?hav=1jWj6r2hy2JdQ44OCl1J79egG0,2026-08-01T05:35:11.018832,2026-07-02,2026-07-16
2026-07-31,军事任务—辽航警334/26,辽宁海事局,08/02 1600 至 08/16 1600,4,"38.8617,121.6367; 38.57,121.6367; 38.565,121.1317; 38.8033,121.235",38-51.7N121-38.2E; 38-34.2N121-38.2E; 38-33.9N121-07.9E; 38-48.2N121-14.1E,辽航警334/26，渤海海峡黄海北部，自8月2日1600时至16日1600时在38-51.7N121-38.2E、38-34.2N121-38.2E、38-33.9N121-07.9E、38-48.2N121-14.1E诸点连线范围内执行军事任务。禁止驶入。,https://www.msa.gov.cn/html/cnmsa/hxaq/article/2026/0b82a023af8a422a943aa55c61bb2bac.html?hav=1jWj6r2hy2JdQ44OCl1J79egG0,2026-08-01T05:35:07.846496,2026-08-02,2026-08-16
2026-07-31,实弹射击—粤航警514/26,广东海事局,08/04 0700-1500；08/05 1100-1400,4,"21.7833,113.6333; 21.7833,113.6833; 21.7333,113.6833; 21.7333,113.6333",21-47.00N 113-38.00E; 21-47.00N 113-41.00E; 21-44.00N 113-41.00E; 21-44.00N 113-38.00E,粤航警514/26，南海，8月4日0700时至1500时和8月5日1100时至1400时，在以下四点连线海域内进行实弹射击： （1）21-47.00N 113-38.00E； （2）21-47.00N 113-41.00E； （3）21-44.00N 113-41.00E; （4）21-44.00N 113-38.00E。禁止驶入。,https://www.msa.gov.cn/html/cnmsa/hxaq/article/2026/ee0e90df5ada4878a0fc51d8a5e1a6b3.html?hav=1jWj6r2hy2JdQ44O7W9V5abna1,2026-07-31T05:45:24.740954,2026-08-04,2026-08-05
2026-08-01,MILITARY EXERCISES—HN136/26,海南海事局,,4,"17.8667,109.0; 17.8667,109.8333; 17.35,109.8333; 17.35,109.0",17-52.00N 109-00.00E; 17-52.00N 109-50.00E; 17-21.00N 109-50.00E; 17-21.00N 109-00.00E,"发布时间：2026-08-01 08:19 [字体： 大 中 小 ] 分享到： HN136/26 SOUTH CHINA SEA MILITARY EXERCISES IN AREA BOUNDED BY THE LINES JOINING 17-52.00N 109-00.00E、17-52.00N 109-50.00E、17-21.00N 109-50.00E、17-21.00N 109-00.00E, DAILY FROM 0500 TO 2400 ON 3 AUG 2026 TO 7 AUG 2026 AND FROM 0700 TO 1800 ON 8 AUG 2026 , ENTERING PROHIBITED. HAINAN MSA.",https://www.msa.gov.cn/html/cnmsa/hxaq/article/2026/7bd8d215fe741dc1.html?hav=1jWj6r2hy3yfaE59xerhvSI0zU,2026-08-01T05:36:00.132289,,
2026-08-01,军事训练—琼航警141/26,海南海事局,08/03 至 08/07；08/08,4,"17.8667,109.0; 17.8667,109.8333; 17.35,109.8333; 17.35,109.0",17-52.00N 109-00.00E; 17-52.00N 109-50.00E; 17-21.00N 109-50.00E; 17-21.00N 109-00.00E,琼航警141/26，南海，2026年8月3日至2026年8月7日每日0500至2400时，8月8日0700-1800时，在17-52.00N 109-00.00E、17-52.00N 109-50.00E、17-21.00N 109-50.00E、17-21.00N 109-00.00E四点连线水域范围内进行军事训练，禁止驶入。,https://www.msa.gov.cn/html/cnmsa/hxaq/article/2026/d6cada1eaa1b4f1091fe8912af222264.html?hav=1jWj6r2hy3yfaE59xerhvSI0zU,2026-08-01T05:36:02.093849,2026-08-03,2026-08-08
2026-08-03,火箭发射—鲁航警629/26,山东海事局,08/03 1400 至 08/05 1200；08/05,7,"36.631,121.198; 36.6003,121.239; 36.5868,121.2087; 36.0158,121.278; 36.0975,121.5955; 35.6678,121.7613; 35.5863,121.4458",36-37.86N 121-11.88E; 36-36.02N 121-14.34E; 36-35.21N 121-12.52E; 36-00.95N 121-16.68E; 36-05.85N 121-35.73E; 35-40.07N 121-45.68E; 35-35.18N 121-26.75E,鲁航警629/26，黄海，自8月3日1400时至5日1200时，东方航天港、北海救118在以36-37.86N 121-11.88E为中心，2千米为半径的圆形水域内和由36-37.86N 121-11.88E、36-36.02N 121-14.34E、36-35.21N 121-12.52E三点连线围成的区域内进行火箭发射。禁止船舶驶入。自8月5日0910时至11100时，火箭残骸落于由36-00.95N 121-16.68E、36-05.85N 121-35.73E、35-40.07N 121-45.68E、35-35.18N 121-26.75E四点连线围成的区域内。禁止船舶驶入。,https://www.msa.gov.cn/html/cnmsa/hxaq/article/2026/4785aa4a2396415faa4e16c39fcc9802.html?hav=1jWj6r2hy3yfaH0fA3d224SEOD,2026-08-04T05:24:26.199128,2026-08-03,2026-08-05
2026-08-03,渤海军事演习—辽航警336/26,辽宁海事局,08/04 0800-1400,4,"40.7097,121.058; 40.595,121.058; 40.595,121.2233; 40.7097,121.2233",40-42.58N 121-03.48E; 40-35.70N 121-03.48E; 40-35.70N 121-13.40E; 40-42.58N 121-13.40E,辽航警336/26，渤海，自8月4日0800时至1400时在40-42.58N 121-03.48E、40-35.70N 121-03.48E、40-35.70N 121-13.40E和40-42.58N 121-13.40E诸点连线范围内进行军事演习。禁止驶入。,https://www.msa.gov.cn/html/cnmsa/hxaq/article/2026/7e18d131ce1b499c80778be94712bff4.html?hav=1jWj6r2hy3yfaH0f9zlF9jwWlq,2026-08-03T05:51:49.627190,2026-08-04,2026-08-04
2026-08-03,实弹射击-芝罘湾港区—鲁航警628/26,山东海事局,08/05 0800-1800,5,"37.5783,121.5102; 37.5898,121.5492; 37.5722,121.5608; 37.5595,121.5557; 37.5668,121.5105",37-34.70N 121-30.61E; 37-35.39N 121-32.95E; 37-34.33N 121-33.65E; 37-33.57N 121-33.34E; 37-34.01N 121-30.63E,鲁航警628/26，渤海海峡，芝罘湾港区，8月5日0800时至1800时在37-34.70N 121-30.61E、37-35.39N 121-32.95E、37-34.33N 121-33.65E、37-33.57N 121-33.34E、37-34.01N 121-30.63E各点连线水域内进行实弹射击。禁止驶入。,https://www.msa.gov.cn/html/cnmsa/hxaq/article/2026/58b767f5292a421a9844fdef3195e25c.html?hav=1jWj6r2hy3yfaH0fA4uxBJaL1q,2026-08-04T05:24:28.102212,2026-08-05,2026-08-05
2026-08-03,BOHAI SEA MILITARY EXERCISES—LN290/26,辽宁海事局,08/04 0000-0600,4,"40.7097,121.058; 40.595,121.058; 40.595,121.2233; 40.7097,121.2233",40-42.58N 121-03.48E; 40-35.70N 121-03.48E; 40-35.70N 121-13.40E; 40-42.58N 121-13.40E,"发布时间：2026-08-03 10:12 [字体： 大 中 小 ] 分享到： LN290/26 BOHAI SEA MILITARY EXERCISES IN AREA BOUNDED BY THE LINES JOINING 40-42.58N 121-03.48E,40-35.70N 121-03.48E,40-35.70N 121-13.40E AND 40-42.58N 121-13.40E FROM 040000UTC TO 040600UTC AUG. ENTERING PROHIBITED.LIAONING MSA CHINA.",https://www.msa.gov.cn/html/cnmsa/hxaq/article/2026/ebbbc6bd63496a2a.html?hav=1jWj6r2hy3yfaH0f9zlF9jwWlq,2026-08-03T05:51:52.317934,2026-08-04,2026-08-04
